"year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass"
2006,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.61
2007,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",2.02
2007,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.88
2008,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",0.24
2008,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.44
2004,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",1.3
2004,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.31
2011,"kelp","south","north islands","santa barbara island smr","smr","smr","nontargeted",2.35
2011,"kelp","south","north islands","santa barbara island smr","smr","smr","targeted",0.59
2011,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",4.91
2011,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",1.47
2019,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",2.86
2019,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",0.87
2012,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",14.35
2012,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",1.64
2008,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",1.87
2008,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",0.39
2005,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",3.31
2005,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",0.53
2006,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",1.84
2006,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",0.39
2007,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",3.07
2007,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",0.32
2004,"kelp","south","north islands","santa barbara island smr","smr","ref","nontargeted",2.55
2004,"kelp","south","north islands","santa barbara island smr","smr","ref","targeted",0.39
2009,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.22
2005,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.53
2005,"kelp","south","north islands","scorpion smr","smr","smr","targeted",1.39
2006,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.31
2006,"kelp","south","north islands","scorpion smr","smr","smr","targeted",1.26
2007,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",2.77
2007,"kelp","south","north islands","scorpion smr","smr","smr","targeted",1.69
2008,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",1.83
2008,"kelp","south","north islands","scorpion smr","smr","smr","targeted",2.09
2009,"kelp","south","north islands","scorpion smr","smr","smr","targeted",3.29
2013,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",2.57
2013,"kelp","south","north islands","scorpion smr","smr","smr","targeted",3.51
2004,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",5.38
2004,"kelp","south","north islands","scorpion smr","smr","smr","targeted",1.97
2010,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.68
2010,"kelp","south","north islands","scorpion smr","smr","smr","targeted",3.02
2011,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",6.05
2011,"kelp","south","north islands","scorpion smr","smr","smr","targeted",5.55
2012,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",2.45
2012,"kelp","south","north islands","scorpion smr","smr","smr","targeted",4.73
2014,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",4.62
2014,"kelp","south","north islands","scorpion smr","smr","smr","targeted",4.13
2015,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.61
2015,"kelp","south","north islands","scorpion smr","smr","smr","targeted",2.76
2016,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",5.02
2016,"kelp","south","north islands","scorpion smr","smr","smr","targeted",5.8
2017,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.9
2017,"kelp","south","north islands","scorpion smr","smr","smr","targeted",3.96
2018,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",3.05
2018,"kelp","south","north islands","scorpion smr","smr","smr","targeted",2.46
2019,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",2.18
2019,"kelp","south","north islands","scorpion smr","smr","smr","targeted",3.13
2020,"kelp","south","north islands","scorpion smr","smr","smr","nontargeted",0.93
2020,"kelp","south","north islands","scorpion smr","smr","smr","targeted",2.5
2000,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",11.54
2000,"kelp","south","north islands","scorpion smr","smr","ref","targeted",4.89
2001,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",8.72
2001,"kelp","south","north islands","scorpion smr","smr","ref","targeted",7.33
2002,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",7.26
2002,"kelp","south","north islands","scorpion smr","smr","ref","targeted",3.83
2003,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",4.47
2003,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.75
2004,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",3.03
2004,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.14
2010,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.66
2011,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",5.22
2011,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.28
2012,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",3.84
2012,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.84
2014,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",3.62
2014,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.23
2015,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",4.23
2015,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.61
2016,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",6.32
2016,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.51
2017,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",6.48
2017,"kelp","south","north islands","scorpion smr","smr","ref","targeted",3.09
2018,"kelp","south","north islands","scorpion smr","smr","ref","targeted",3.27
2020,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",2.27
2020,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.98
2010,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",4.92
2018,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",5.2
2019,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",2.78
2019,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.87
2005,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",4.11
2005,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.08
2006,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",4.07
2006,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.2
2007,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",2.83
2007,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.07
2008,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",2.66
2008,"kelp","south","north islands","scorpion smr","smr","ref","targeted",1.5
2009,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",4.46
2009,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.38
2013,"kelp","south","north islands","scorpion smr","smr","ref","nontargeted",3.55
2013,"kelp","south","north islands","scorpion smr","smr","ref","targeted",2.42
2011,"kelp","south","south","south la jolla smr","smr","smr","nontargeted",2.69
2011,"kelp","south","south","south la jolla smr","smr","smr","targeted",0.98
2012,"kelp","south","south","south la jolla smr","smr","smr","nontargeted",1.25
2012,"kelp","south","south","south la jolla smr","smr","smr","targeted",2.57
2019,"kelp","south","south","south la jolla smr","smr","smr","nontargeted",0.9
2019,"kelp","south","south","south la jolla smr","smr","smr","targeted",0.73
2020,"kelp","south","south","south la jolla smr","smr","smr","nontargeted",0.31
2020,"kelp","south","south","south la jolla smr","smr","smr","targeted",2.92
2012,"kelp","south","south","south la jolla smr","smr","ref","nontargeted",0.8
2012,"kelp","south","south","south la jolla smr","smr","ref","targeted",1.01
2011,"kelp","south","south","south la jolla smr","smr","ref","nontargeted",1.58
2011,"kelp","south","south","south la jolla smr","smr","ref","targeted",0.58
2019,"kelp","south","south","south la jolla smr","smr","ref","nontargeted",0.78
2019,"kelp","south","south","south la jolla smr","smr","ref","targeted",0.93
2020,"kelp","south","south","south la jolla smr","smr","ref","nontargeted",0.49
2020,"kelp","south","south","south la jolla smr","smr","ref","targeted",0.85
2003,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.21
2003,"kelp","south","north islands","south point smr","smr","smr","targeted",4.06
2010,"kelp","south","north islands","south point smr","smr","smr","nontargeted",2.24
2010,"kelp","south","north islands","south point smr","smr","smr","targeted",3.37
2011,"kelp","south","north islands","south point smr","smr","smr","nontargeted",2.61
2011,"kelp","south","north islands","south point smr","smr","smr","targeted",10.5
2012,"kelp","south","north islands","south point smr","smr","smr","nontargeted",2.98
2012,"kelp","south","north islands","south point smr","smr","smr","targeted",6.57
2014,"kelp","south","north islands","south point smr","smr","smr","nontargeted",0.96
2014,"kelp","south","north islands","south point smr","smr","smr","targeted",1.77
2015,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.29
2015,"kelp","south","north islands","south point smr","smr","smr","targeted",6.09
2016,"kelp","south","north islands","south point smr","smr","smr","nontargeted",2.21
2016,"kelp","south","north islands","south point smr","smr","smr","targeted",3.46
2017,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.59
2017,"kelp","south","north islands","south point smr","smr","smr","targeted",2.04
2018,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.34
2018,"kelp","south","north islands","south point smr","smr","smr","targeted",3.4
2019,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.77
2019,"kelp","south","north islands","south point smr","smr","smr","targeted",5.74
2020,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.43
2020,"kelp","south","north islands","south point smr","smr","smr","targeted",3.69
2004,"kelp","south","north islands","south point smr","smr","smr","nontargeted",3.14
2004,"kelp","south","north islands","south point smr","smr","smr","targeted",4.53
2005,"kelp","south","north islands","south point smr","smr","smr","targeted",3.68
2006,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.34
2006,"kelp","south","north islands","south point smr","smr","smr","targeted",3.47
2007,"kelp","south","north islands","south point smr","smr","smr","nontargeted",1.98
2007,"kelp","south","north islands","south point smr","smr","smr","targeted",4.32
2008,"kelp","south","north islands","south point smr","smr","smr","nontargeted",0.77
2008,"kelp","south","north islands","south point smr","smr","smr","targeted",1.99
2009,"kelp","south","north islands","south point smr","smr","smr","nontargeted",3.23
2009,"kelp","south","north islands","south point smr","smr","smr","targeted",5.56
